Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,DB2ADMIN,,RAW DATA (MB),.260000
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSCAT,,RAW DATA (MB),.000000
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,,RAW DATA (MB),6.300000
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBMADM,,RAW DATA (MB),.000000
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSPUBLIC,,RAW DATA (MB),.000000
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSSTAT,,RAW DATA (MB),.000000
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSTOOLS,,RAW DATA (MB),.040000
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSTABLES,TABLE SIZING,479,528,252912
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSCOLUMNS,TABLE SIZING,6445,229,1475905
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSINDEXES,TABLE SIZING,434,414,179676
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSVIEWS,TABLE SIZING,301,187,56287
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSVIEWDEP,TABLE SIZING,608,91,55328
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSPLAN,TABLE SIZING,333,531,176823
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSPLANDEP,TABLE SIZING,1608,105,168840
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSSECTION,TABLE SIZING,2184,116,253344
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSSTMT,TABLE SIZING,2184,144,314496
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSDBAUTH,TABLE SIZING,2,67,134
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSPLANAUTH,TABLE SIZING,423,74,31302
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSTABAUTH,TABLE SIZING,459,84,38556
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSINDEXAUTH,TABLE SIZING,45,76,3420
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSRELS,TABLE SIZING,12,165,1980
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSROUTINES,TABLE SIZING,1094,490,536060
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSROUTINEPARMS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSTABCONST,TABLE SIZING,30,77,2310
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSKEYCOLUSE,TABLE SIZING,42,61,2562
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSCHECKS,TABLE SIZING,1,208,208
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSCOLCHECKS,TABLE SIZING,1,56,56
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSDATATYPES,TABLE SIZING,66,211,13926
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSCONSTDEP,TABLE SIZING,17,84,1428
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSCOLDIST,TABLE SIZING,28050,79,2215950
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSEVENTMONITORS,TABLE SIZING,1,170,170
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSEVENTS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSTABLESPACES,TABLE SIZING,6,140,840
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSDEPENDENCIES,TABLE SIZING,1680,116,194880
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSTRIGGERS,TABLE SIZING,6,273,1638
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSCOLAUTH,TABLE SIZING,0,0,0
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSSCHEMAAUTH,TABLE SIZING,7,70,490
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSSCHEMATA,TABLE SIZING,13,70,910
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSUSERAUTH,TABLE SIZING,459,80,36720
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSNODEGROUPDEF,TABLE SIZING,2,30,60
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSNODEGROUPS,TABLE SIZING,3,63,189
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSPARTITIONMAPS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSBUFFERPOOLS,TABLE SIZING,1,51,51
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSBUFFERPOOLNODES,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSCOLPROPERTIES,TABLE SIZING,0,0,0
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSATTRIBUTES,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSHIERARCHIES,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSTBSPACEAUTH,TABLE SIZING,4,68,272
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSCOLOPTIONS,TABLE SIZING,0,0,0
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSFUNCMAPOPTIONS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSFUNCMAPPARMOPTIONS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSFUNCMAPPINGS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSINDEXEXPLOITRULES,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSINDEXEXTENSIONPARMS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSINDEXEXTENSIONS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSINDEXEXTENSIONMETHODS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSINDEXOPTIONS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSPASSTHRUAUTH,TABLE SIZING,0,0,0
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSPREDICATESPECS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSTYPEMAPPINGS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSSERVEROPTIONS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSSERVERS,TABLE SIZING,0,0,0
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSTABOPTIONS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSTRANSFORMS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSUSEROPTIONS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSWRAPOPTIONS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSWRAPPERS,TABLE SIZING,0,0,0
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSJARCONTENTS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSJAROBJECTS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSNAMEMAPPINGS,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSSEQUENCES,TABLE SIZING,7,266,1862
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSINDEXCOLUSE,TABLE SIZING,991,72,71352
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSVERSIONS,TABLE SIZING,1,71,71
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSCOLUSE,TABLE SIZING,-1,-1,1
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSROUTINEAUTH,TABLE SIZING,929,109,101261
Linux,bates,db2admin,DB2 v11.1.1.1,SAMPLE,SYSIBM,SYSLIBRARIES,TABLE SIZING,-1,-1,1
